name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,car_age,brand
Hyundai EON Sportz,2016.0,340000.0,30000.0,Petrol,Individual,Manual,First Owner,4.0,Hyundai
Unknown,2016.0,620000.0,35000.0,Petrol,Individual,Manual,First Owner,4.0,Unknown
Tata Manza Club Class Quadrajet90 EX,2012.0,270000.0,60000.0,Diesel,Individual,Manual,First Owner,8.0,Tata
Tata Tiago 1.05 Revotorq XZ Plus,2018.0,,35000.0,Diesel,Individual,Manual,First Owner,2.0,Tata
Maruti Wagon R VXI Optional,2015.0,260000.0,40000.0,Petrol,Unknown,Manual,First Owner,5.0,Maruti
Hyundai Santro LE zipPlus,2003.0,48000.0,50000.0,Petrol,Individual,Manual,Unknown,17.0,Hyundai
Tata Nano Twist XE,2015.0,100000.0,23800.0,Petrol,Individual,Manual,Second Owner,5.0,Tata
Nissan Terrano XL Plus 85 PS,2015.0,490000.0,70000.0,Diesel,Individual,Manual,First Owner,5.0,Nissan
Maruti Wagon R Duo Lxi,2010.0,120000.0,90000.0,LPG,Individual,Manual,Second Owner,10.0,Maruti
Hyundai i10 Era,2008.0,125000.0,102000.0,Petrol,Individual,Unknown,Second Owner,12.0,Hyundai
Unknown,2013.0,160000.0,80000.0,Petrol,Unknown,Unknown,First Owner,7.0,Unknown
Maruti Alto 800 LXI,2019.0,190000.0,5000.0,Petrol,Individual,Manual,First Owner,1.0,Maruti
Unknown,2011.0,250000.0,50000.0,Petrol,Individual,Manual,First Owner,9.0,Unknown
Toyota Corolla Altis 1.8 J,2008.0,400000.0,35000.0,Petrol,Unknown,Manual,Unknown,12.0,Toyota
Fiat Linea T Jet Plus,2011.0,500000.0,20000.0,Petrol,Individual,Manual,First Owner,9.0,Fiat
Toyota Fortuner 4x2 AT,2014.0,1800000.0,99000.0,Diesel,Unknown,Automatic,First Owner,6.0,Toyota
Honda Civic 1.8 V MT,2008.0,320000.0,90000.0,Petrol,Individual,Manual,First Owner,12.0,Honda
Honda Civic 1.8 S AT,2007.0,250000.0,47000.0,Petrol,Dealer,Automatic,First Owner,13.0,Honda
Unknown,2010.0,105000.0,90000.0,Diesel,Individual,Manual,Third Owner,10.0,Unknown
Hyundai i20 Active 1.2 SX,2018.0,550000.0,20000.0,Petrol,Individual,Manual,First Owner,2.0,Hyundai
Hyundai Grand i10 1.2 Kappa Sportz AT,2019.0,600000.0,1100.0,Unknown,Individual,Automatic,First Owner,1.0,Hyundai
Maruti Alto 800 VXI,2020.0,210000.0,40000.0,Petrol,Individual,Manual,First Owner,0.0,Maruti
Unknown,2012.0,210000.0,15000.0,Petrol,Individual,Manual,First Owner,8.0,Unknown
Maruti Alto LXi,2009.0,150000.0,40000.0,Petrol,Individual,Unknown,First Owner,11.0,Maruti
Hyundai i10 Era 1.1,2008.0,125000.0,60000.0,Petrol,Individual,Manual,First Owner,12.0,Hyundai
Maruti Celerio VXI,2016.0,380000.0,20000.0,Petrol,Individual,Manual,First Owner,4.0,Maruti
Maruti Baleno Delta 1.2,2019.0,600000.0,5000.0,Petrol,Individual,Manual,First Owner,1.0,Maruti
Maruti Swift VXI Deca,2016.0,490000.0,27000.0,Petrol,Individual,Manual,First Owner,4.0,Maruti
Maruti Swift Dzire LDI,2018.0,545000.0,38000.0,Diesel,Individual,Manual,Second Owner,2.0,Maruti
Maruti Wagon R VXI BS IV,2015.0,250000.0,25000.0,Unknown,Individual,Unknown,First Owner,5.0,Maruti
Hyundai Venue SX Opt Turbo BSIV,2020.0,1050000.0,1100.0,Petrol,Individual,Manual,First Owner,0.0,Hyundai
Maruti Wagon R LX Minor,2007.0,100000.0,,Petrol,Individual,Unknown,First Owner,13.0,Maruti
Ford Figo Diesel ZXI,2014.0,250000.0,100000.0,Diesel,Individual,Manual,Second Owner,6.0,Ford
Maruti Wagon R LX BSIII,2007.0,100000.0,110000.0,Petrol,Individual,Manual,First Owner,13.0,Maruti
Ford Figo 1.5D Ambiente ABS MT,,350000.0,60000.0,Diesel,Individual,Manual,Second Owner,,Ford
Renault Duster 110PS Diesel RxZ Plus,2012.0,370000.0,70000.0,Diesel,Individual,Manual,Unknown,8.0,Renault
Maruti Zen VXi - BS III,2004.0,121000.0,110000.0,Petrol,Individual,Manual,Second Owner,16.0,Maruti
Ford Figo Aspire 1.5 Ti-VCT Titanium,2017.0,570000.0,44077.0,Petrol,Dealer,Automatic,First Owner,3.0,Ford
Maruti Ertiga SHVS VDI,2017.0,785000.0,24000.0,Diesel,Individual,Manual,First Owner,3.0,Maruti
Maruti Ciaz S 1.3,2018.0,850000.0,,Diesel,Individual,Manual,First Owner,2.0,Maruti
Maruti Wagon R VXI BS IV,,375000.0,30000.0,Petrol,Individual,Manual,Second Owner,,Maruti
Maruti Baleno Alpha 1.2,2017.0,619000.0,40000.0,Unknown,Individual,Manual,First Owner,3.0,Maruti
Chevrolet Cruze LTZ,,335000.0,90000.0,Diesel,Individual,Manual,Second Owner,,Chevrolet
Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,2006.0,500000.0,50000.0,Diesel,Unknown,Unknown,First Owner,14.0,Toyota
Maruti Wagon R LX,2003.0,60000.0,,Petrol,Individual,Unknown,Second Owner,17.0,Maruti
Maruti Zen Estilo VXI BSIV,2010.0,130000.0,50000.0,Petrol,Individual,Manual,Second Owner,10.0,Maruti
Mahindra Ingenio CRDe,2015.0,210000.0,210000.0,Diesel,Individual,Manual,First Owner,5.0,Mahindra
Toyota Innova Crysta 2.4 VX MT 8S BSIV,,1900000.0,20000.0,Diesel,Individual,Manual,First Owner,,Toyota
Unknown,2013.0,270000.0,70000.0,Diesel,Unknown,Manual,Second Owner,7.0,Unknown
Maruti Wagon R LXI Minor,2010.0,225000.0,100000.0,Petrol,Individual,Manual,Second Owner,10.0,Maruti
Maruti SX4 ZXI MT BSIV,2011.0,150000.0,160000.0,Petrol,Individual,Manual,Second Owner,9.0,Maruti
Chevrolet Beat Diesel LT,2013.0,173000.0,70000.0,Unknown,Individual,Manual,First Owner,7.0,Chevrolet
BMW 5 Series 520d Luxury Line,2018.0,4800000.0,9422.0,Diesel,Individual,Automatic,First Owner,2.0,BMW
Volkswagen Vento 1.5 Highline Plus AT 16 Alloy,2017.0,710000.0,110000.0,Diesel,Individual,Automatic,First Owner,3.0,Volkswagen
Toyota Corolla Altis 1.8 GL,,1500000.0,20000.0,Petrol,Individual,Manual,Unknown,,Toyota
Maruti Baleno Zeta 1.2,2017.0,550000.0,20000.0,Petrol,Individual,Manual,Unknown,3.0,Maruti
Maruti 800 AC BSIII,2008.0,58000.0,70000.0,Petrol,Individual,Manual,Second Owner,12.0,Maruti
Audi A4 1.8 TFSI,2012.0,1200000.0,60000.0,Petrol,Individual,Automatic,Third Owner,8.0,Audi
Mahindra Scorpio M2DI,2013.0,500000.0,150000.0,Diesel,Individual,Manual,First Owner,7.0,Mahindra
Maruti Swift LXi BSIV,,120000.0,83000.0,Petrol,Individual,Manual,Second Owner,,Maruti
Toyota Innova 2.5 EV Diesel PS 7 Seater BSIII,2012.0,300000.0,250000.0,Unknown,Individual,Manual,Unknown,8.0,Toyota
Hyundai EON Era Plus,2018.0,300000.0,,Petrol,Individual,Manual,First Owner,2.0,Hyundai
Datsun GO Plus T Option BSIV,2015.0,295000.0,21000.0,Petrol,Individual,Manual,First Owner,5.0,Datsun
Maruti Ertiga VXI CNG,2018.0,587000.0,80000.0,CNG,Individual,Manual,First Owner,2.0,Maruti
Ambassador Grand 1800 ISZ MPFI PW CL,2012.0,430000.0,50000.0,Petrol,Individual,Manual,Second Owner,8.0,Ambassador
Hyundai Verna i (Petrol),2007.0,,50000.0,Petrol,Individual,Manual,Second Owner,13.0,Hyundai
Skoda Laura Ambiente 2.0 TDI CR AT,2012.0,,48500.0,Diesel,Individual,Automatic,Second Owner,8.0,Skoda
Maruti Wagon R LXI Minor,2007.0,130000.0,60000.0,Petrol,Individual,Manual,Third Owner,13.0,Maruti
Tata Indica Vista Aqua 1.4 TDI,,110000.0,90000.0,Diesel,Unknown,Manual,Second Owner,,Tata
Unknown,2010.0,200000.0,,Diesel,Individual,Manual,Third Owner,10.0,Unknown
Hyundai Grand i10 Magna,,320000.0,70000.0,Petrol,Individual,Unknown,Second Owner,,Hyundai
Maruti Wagon R LXI BS IV,2014.0,300000.0,50000.0,Petrol,Unknown,Manual,First Owner,6.0,Maruti
Volkswagen CrossPolo 1.2 MPI,2016.0,350000.0,110000.0,Petrol,Individual,Manual,First Owner,4.0,Volkswagen
Maruti Ertiga VXI Petrol,2018.0,800000.0,50000.0,Petrol,Individual,Manual,First Owner,2.0,Maruti
Hyundai Xcent 1.1 CRDi S,2016.0,270000.0,175000.0,Diesel,Individual,Manual,First Owner,4.0,Hyundai
Hyundai i20 1.2 Magna Executive,2017.0,,60000.0,Petrol,Individual,Manual,First Owner,3.0,Hyundai
Maruti Wagon R LXI CNG,2011.0,160000.0,60000.0,CNG,Individual,Manual,Second Owner,9.0,Maruti
Maruti SX4 VDI,2013.0,340000.0,100000.0,Diesel,Individual,Manual,Second Owner,7.0,Maruti
Maruti Eeco 5 Seater AC BSIV,2017.0,350000.0,40000.0,Petrol,Individual,Manual,Second Owner,3.0,Maruti
Volkswagen Vento Diesel Style Limited Edition,2011.0,300000.0,100000.0,Unknown,Individual,Manual,First Owner,9.0,Volkswagen
Maruti Ritz VDi,2013.0,330000.0,63000.0,Diesel,Individual,Manual,First Owner,7.0,Maruti
Maruti Wagon R LXI CNG,2016.0,325000.0,80000.0,CNG,Individual,Manual,Second Owner,4.0,Maruti
Maruti Swift Dzire VDI,2013.0,250000.0,55000.0,Diesel,Individual,Manual,First Owner,7.0,Maruti
Maruti Swift Star VDI,2013.0,250000.0,55000.0,Diesel,Individual,Manual,First Owner,7.0,Maruti
Chevrolet Beat LT Option,2015.0,240000.0,60000.0,Petrol,Individual,Manual,First Owner,5.0,Chevrolet
Hyundai Grand i10 1.2 Kappa Magna BSIV,2020.0,545000.0,5000.0,Petrol,Individual,Manual,Unknown,0.0,Hyundai
Unknown,2015.0,300000.0,48000.0,Petrol,Dealer,Manual,First Owner,5.0,Unknown
Unknown,2010.0,130000.0,80000.0,Petrol,Individual,Manual,Second Owner,10.0,Unknown
Renault KWID RXT,2017.0,240000.0,50000.0,Petrol,Individual,Manual,First Owner,3.0,Renault
Renault KWID 1.0 RXT Optional,2018.0,360000.0,15000.0,Petrol,Individual,Manual,First Owner,2.0,Renault
Hyundai i20 1.4 CRDi Magna,2012.0,250000.0,70000.0,Diesel,Individual,Manual,First Owner,8.0,Hyundai
Skoda Laura Elegance 2.0 TDI CR AT,2019.0,,105000.0,Unknown,Dealer,Automatic,First Owner,1.0,Skoda
Hyundai i20 Asta Option 1.4 CRDi,2016.0,600000.0,50000.0,Diesel,Individual,Manual,Second Owner,4.0,Hyundai
Tata Indigo CR4,2010.0,150000.0,80000.0,Diesel,Individual,Manual,Second Owner,10.0,Tata
Ford EcoSport 1.5 Diesel Trend BSIV,2017.0,700000.0,50000.0,Diesel,Individual,Manual,First Owner,3.0,Ford
Mahindra XUV500 W6 2WD,2016.0,,5000.0,Diesel,Unknown,Manual,First Owner,4.0,Mahindra
Hyundai Santro Xing XG,2004.0,80000.0,58000.0,Petrol,Individual,Manual,Unknown,16.0,Hyundai
Maruti Celerio ZXI AMT BSIV,2018.0,500000.0,10000.0,Petrol,Individual,Automatic,First Owner,2.0,Maruti
Hyundai Santro Xing GLS,2012.0,193000.0,45000.0,Petrol,Individual,Manual,Second Owner,8.0,Hyundai
Honda City i VTEC V,2015.0,800000.0,10000.0,Petrol,Individual,Manual,Unknown,5.0,Honda
Maruti Wagon R LXI Minor,,150000.0,50000.0,Petrol,Individual,Manual,First Owner,,Maruti
Unknown,2002.0,80000.0,40000.0,Petrol,Individual,Manual,Unknown,18.0,Unknown
Ford Figo Diesel EXI,2010.0,130000.0,100000.0,Diesel,Individual,Manual,Third Owner,10.0,Ford
Ford Figo Diesel EXI,2012.0,280000.0,80000.0,Diesel,Unknown,Manual,Second Owner,8.0,Ford
Mahindra Xylo D2 BS IV,2011.0,229999.0,110000.0,Diesel,Individual,Manual,Second Owner,9.0,Mahindra
Maruti Zen Estilo VXI BSIII,2008.0,80000.0,120000.0,Petrol,Individual,Manual,First Owner,12.0,Maruti
Tata Nano Cx BSIII,2010.0,70000.0,10000.0,Petrol,Individual,Manual,First Owner,10.0,Tata
Unknown,,240000.0,60000.0,Diesel,Individual,Manual,Second Owner,,Unknown
Mahindra Xylo E8,2010.0,380000.0,72000.0,Diesel,Individual,Manual,Second Owner,10.0,Mahindra
Unknown,2013.0,240000.0,60000.0,Diesel,Unknown,Manual,Second Owner,7.0,Unknown
Hyundai Santro Xing XO,2006.0,80000.0,110000.0,Unknown,Individual,Manual,First Owner,14.0,Hyundai
Hyundai i10 Era,2013.0,265000.0,50000.0,Petrol,Individual,Manual,First Owner,7.0,Hyundai
Hyundai EON Magna Plus Option,2018.0,320000.0,25000.0,Unknown,Individual,Manual,First Owner,2.0,Hyundai
Nissan Terrano XL 110 PS,2014.0,500000.0,120000.0,Diesel,Individual,Manual,Third Owner,6.0,Nissan
Hyundai Creta 1.6 CRDi SX Option,2016.0,1300000.0,55000.0,Diesel,Individual,Manual,First Owner,4.0,Hyundai
Mahindra Scorpio S11 BSIV,2018.0,1500000.0,35000.0,Diesel,Individual,Manual,First Owner,2.0,Mahindra
Toyota Innova Crysta 2.8 ZX AT BSIV,2016.0,1800000.0,110000.0,Diesel,Individual,Automatic,First Owner,4.0,Toyota
Mahindra XUV500 W6 2WD,2014.0,600000.0,80000.0,Diesel,Individual,Manual,Unknown,6.0,Mahindra
Tata Tiago 1.2 Revotron XT,,420000.0,,Petrol,Individual,Manual,Unknown,,Tata
Maruti Zen Estilo LXI BS IV,2009.0,140000.0,120000.0,Petrol,Individual,Manual,First Owner,11.0,Maruti
Skoda Laura Ambiente 2.0 TDI CR MT,,300000.0,100000.0,Diesel,Individual,Manual,Second Owner,,Skoda
Hyundai Santro Xing XL eRLX Euro III,2006.0,100000.0,60000.0,Petrol,Dealer,Manual,Second Owner,14.0,Hyundai
Maruti Alto K10 VXI,2017.0,,25000.0,Petrol,Dealer,Manual,First Owner,3.0,Maruti
Ford EcoSport 1.5 Ti VCT MT Titanium BE BSIV,2018.0,,19000.0,Unknown,Dealer,Manual,First Owner,2.0,Ford
Maruti Alto LX,2008.0,140000.0,54000.0,Petrol,Dealer,Manual,First Owner,12.0,Maruti
Ford Aspire Titanium Plus BSIV,2015.0,550000.0,,Petrol,Dealer,Manual,Second Owner,5.0,Ford
Hyundai Grand i10 Asta Option AT,2017.0,525000.0,19000.0,Petrol,Dealer,Automatic,First Owner,3.0,Hyundai
Ford Ecosport 1.5 DV5 MT Titanium,,470000.0,146000.0,Diesel,Dealer,Manual,First Owner,,Ford
Ford Endeavour 3.0L 4X4 AT,2013.0,900000.0,98000.0,Diesel,Dealer,Automatic,First Owner,7.0,Ford
Ford Endeavour 2.5L 4X2,,500000.0,224642.0,Diesel,Dealer,Manual,Second Owner,,Ford
Maruti Zen LXI,1998.0,80000.0,120000.0,Petrol,Individual,Manual,Unknown,22.0,Maruti
Mahindra Verito 1.5 D2 BSIII,2011.0,175000.0,175000.0,Diesel,Individual,Manual,First Owner,9.0,Mahindra
Mahindra XUV500 AT W10 AWD,2017.0,1350000.0,15000.0,Diesel,Individual,Automatic,Second Owner,3.0,Mahindra
Renault Duster 110PS Diesel RxZ,2017.0,800000.0,50000.0,Diesel,Individual,Manual,First Owner,3.0,Renault
Datsun RediGO 1.0 S,2017.0,250000.0,15000.0,Petrol,Individual,Manual,First Owner,3.0,Datsun
Maruti Ignis 1.2 AMT Alpha BSIV,2018.0,700000.0,25000.0,Petrol,Individual,Automatic,First Owner,2.0,Maruti
Tata Nexon 1.5 Revotorq XM,2019.0,800000.0,25000.0,Diesel,Individual,Unknown,First Owner,1.0,Tata
Unknown,,660000.0,69000.0,Diesel,Individual,Manual,First Owner,,Unknown
Maruti Swift VDI BSIV,,465000.0,,Diesel,Individual,Manual,Third Owner,,Maruti
Mahindra Scorpio 2.6 CRDe,2006.0,180000.0,222435.0,Diesel,Individual,Manual,Unknown,14.0,Mahindra
Maruti Swift Dzire VDI,2017.0,600000.0,66000.0,Diesel,Individual,Manual,Third Owner,3.0,Maruti
Ford Fiesta 1.4 ZXi Duratec,2010.0,150000.0,110000.0,Petrol,Individual,Manual,First Owner,10.0,Ford
Hyundai Verna 1.6 SX,2014.0,450000.0,78000.0,Diesel,Individual,Manual,Second Owner,6.0,Hyundai
Hyundai Elite i20 Sportz Plus BSIV,2019.0,721000.0,10000.0,Petrol,Individual,Manual,First Owner,1.0,Hyundai
Maruti Swift 1.2 DLX,2018.0,300000.0,35000.0,Petrol,Individual,Manual,First Owner,2.0,Maruti
Mahindra Scorpio BSIV,2019.0,1000000.0,10000.0,Diesel,Individual,Manual,First Owner,1.0,Mahindra
Renault KWID RXT,2016.0,300000.0,40000.0,Petrol,Individual,Manual,First Owner,4.0,Renault
Mahindra Scorpio LX,2013.0,450000.0,120000.0,Diesel,Individual,Manual,First Owner,7.0,Mahindra
Maruti Esteem AX,1997.0,79000.0,70000.0,Petrol,Individual,Automatic,First Owner,23.0,Maruti
Ford Figo 1.5D Trend MT,2017.0,545000.0,40000.0,Diesel,Individual,Manual,First Owner,3.0,Ford
Honda Amaze V Diesel BSIV,2018.0,844999.0,20000.0,Diesel,Individual,Manual,First Owner,2.0,Honda
Skoda Rapid 1.5 TDI Ambition,2016.0,700000.0,93000.0,Unknown,Individual,Manual,Unknown,4.0,Skoda
Toyota Etios VD,2016.0,650000.0,159000.0,Diesel,Individual,Manual,First Owner,4.0,Toyota
Ford Ecosport 1.5 DV5 MT Titanium,2014.0,525000.0,75000.0,Diesel,Individual,Manual,Second Owner,6.0,Ford
Ford Fiesta Classic 1.4 SXI Duratorq,2006.0,110000.0,101100.0,Diesel,Individual,Manual,Third Owner,14.0,Ford
Tata Indica Vista Aqua 1.3 Quadrajet BSIV,2011.0,180000.0,66000.0,Diesel,Individual,Manual,First Owner,9.0,Tata
Hyundai i10 Era,2012.0,280000.0,,Petrol,Unknown,Manual,Second Owner,8.0,Hyundai
Renault KWID 1.0 RXT Optional,2019.0,400000.0,10000.0,Petrol,Individual,Manual,First Owner,1.0,Renault
Mahindra XUV500 W8 4WD,2012.0,625000.0,126000.0,Diesel,Individual,Manual,Second Owner,8.0,Mahindra
Volkswagen Vento 1.5 TDI Highline,2015.0,,70000.0,Diesel,Individual,Manual,First Owner,5.0,Volkswagen
Unknown,2017.0,459999.0,50000.0,Diesel,Individual,Manual,First Owner,3.0,Unknown
Mahindra Bolero DI,2010.0,300000.0,100000.0,Diesel,Individual,Manual,First Owner,10.0,Mahindra
Honda Civic 1.8 V AT,,280000.0,60000.0,Petrol,Individual,Automatic,First Owner,,Honda
Honda Mobilio V i VTEC,2014.0,500000.0,70000.0,Petrol,Unknown,Manual,First Owner,6.0,Honda
Hyundai Creta 1.6 SX,2019.0,,1200.0,Petrol,Individual,Manual,First Owner,1.0,Hyundai
Renault KWID RXT,2016.0,300000.0,40000.0,Unknown,Individual,Manual,First Owner,4.0,Renault
Tata Manza ELAN Quadrajet BS IV,2011.0,180000.0,,Unknown,Individual,Manual,Third Owner,9.0,Tata
Hyundai i10 Sportz AT,2011.0,180000.0,134444.0,Petrol,Individual,Automatic,Second Owner,9.0,Hyundai
Maruti Alto LXi,2009.0,78000.0,120000.0,Petrol,Individual,Manual,Second Owner,11.0,Maruti
Nissan Micra Diesel XV Premium,2011.0,160000.0,120000.0,Diesel,Individual,Manual,First Owner,9.0,Nissan
Mahindra Scorpio VLX 2WD AIRBAG BSIV,2014.0,600000.0,238000.0,Diesel,Individual,Manual,First Owner,6.0,Mahindra
Maruti Wagon R LXI Minor,,110000.0,100000.0,Petrol,Individual,Manual,Second Owner,,Maruti
Mahindra Bolero SLX 4WD BSIII,,450000.0,110000.0,Unknown,Individual,Manual,Second Owner,,Mahindra
Mahindra Scorpio S9 BSIV,2019.0,1350000.0,,Diesel,Individual,Manual,First Owner,1.0,Mahindra
Honda City 1.3 DX,2003.0,120000.0,165000.0,Petrol,Individual,Manual,Second Owner,17.0,Honda
Honda BR-V i-DTEC VX MT,2018.0,1040000.0,42000.0,Diesel,Individual,Manual,First Owner,2.0,Honda
Hyundai Grand i10 CRDi Sportz,2014.0,390000.0,70000.0,Diesel,Individual,Manual,Second Owner,6.0,Hyundai
Tata Nano Lx BSIII,2011.0,65000.0,60000.0,Petrol,Individual,Manual,Second Owner,9.0,Tata
Volkswagen Polo Diesel Highline 1.2L,2013.0,320000.0,115000.0,Diesel,Individual,Manual,Third Owner,7.0,Volkswagen
Volkswagen Ameo 1.5 TDI Highline,2017.0,720000.0,70000.0,Diesel,Individual,Manual,First Owner,3.0,Volkswagen
Maruti Swift ZXI ABS,2007.0,220000.0,80000.0,Petrol,Individual,Manual,Second Owner,13.0,Maruti
Maruti Wagon R LXI BS IV,2011.0,225000.0,65000.0,Petrol,Dealer,Manual,First Owner,9.0,Maruti
Tata Manza Aura (ABS) Quadrajet BS IV,2010.0,200000.0,150000.0,Diesel,Unknown,Manual,Second Owner,10.0,Tata
Toyota Etios GD,2015.0,434999.0,75000.0,Diesel,Dealer,Manual,Second Owner,5.0,Toyota
Ford Figo Diesel Titanium,2012.0,,63700.0,Diesel,Individual,Manual,First Owner,8.0,Ford
Honda Amaze VX i-DTEC,2018.0,700000.0,74800.0,Diesel,Individual,Manual,Unknown,2.0,Honda
Ford Endeavour 2.5L 4X2 MT,2009.0,500000.0,105000.0,Diesel,Individual,Manual,Second Owner,11.0,Ford
Renault Duster 85PS Diesel RxE,2016.0,500000.0,40000.0,Diesel,Individual,Manual,First Owner,4.0,Renault
Maruti Ritz LDi,2016.0,400000.0,90000.0,Diesel,Unknown,Manual,Second Owner,4.0,Maruti
Toyota Corolla Altis D-4D J,2015.0,825000.0,75000.0,Diesel,Dealer,Manual,Second Owner,5.0,Toyota
Maruti Swift Dzire VDI,2018.0,720000.0,15000.0,Diesel,Individual,Manual,First Owner,2.0,Maruti
Maruti 800 AC Uniq,2009.0,110000.0,,Petrol,Individual,Manual,Unknown,11.0,Maruti
Mahindra Scorpio VLX 2WD AIRBAG BSIV,2014.0,600000.0,9999999.0,Diesel,Individual,Manual,Second Owner,6.0,Mahindra
Mahindra Scorpio VLX 2WD AT BSIV,2009.0,275000.0,155000.0,Diesel,Individual,Automatic,Third Owner,11.0,Mahindra
Land Rover Range Rover Evoque 2.2L Dynamic,2012.0,2349000.0,149000.0,Diesel,Individual,Automatic,Second Owner,8.0,Land
Hyundai i20 1.4 Sportz,2017.0,740000.0,60000.0,Diesel,Individual,Manual,First Owner,3.0,Hyundai
Maruti Baleno Alpha 1.3,2017.0,800000.0,,Diesel,Individual,Manual,First Owner,3.0,Maruti
Hyundai Verna CRDi 1.6 SX Option,2019.0,1100000.0,100000.0,Diesel,Individual,Manual,First Owner,1.0,Hyundai
BMW X1 sDrive20d,2012.0,750000.0,100000.0,Diesel,Individual,Automatic,Second Owner,8.0,BMW
Maruti Alto K10 2010-2014 VXI,2012.0,200000.0,90000.0,Petrol,Individual,Manual,Second Owner,8.0,Maruti
Tata Spacio SA 6 Seater,2009.0,210000.0,75000.0,Diesel,Individual,Manual,First Owner,11.0,Tata
Maruti Swift VDI BSIV,2009.0,270000.0,120000.0,Diesel,Individual,Manual,Second Owner,11.0,Maruti
Toyota Etios 1.4 VXD,2016.0,630000.0,90000.0,Diesel,Individual,Manual,Second Owner,4.0,Toyota
Hyundai Xcent 1.2 Kappa S,2015.0,375000.0,55000.0,Petrol,Individual,Manual,First Owner,5.0,Hyundai
Mahindra Xylo D2,2010.0,300000.0,70000.0,Diesel,Individual,Unknown,First Owner,10.0,Mahindra
Mahindra Bolero Power Plus SLX,2016.0,580000.0,95000.0,Diesel,Individual,Manual,Second Owner,4.0,Mahindra
Hyundai Verna 1.4 CRDi,2014.0,550000.0,50000.0,Diesel,Individual,Manual,First Owner,6.0,Hyundai
Maruti Ciaz ZDi Plus SHVS,2016.0,,50000.0,Diesel,Individual,Manual,First Owner,4.0,Maruti
Maruti Omni E MPI STD BS IV,2014.0,250000.0,60516.0,Petrol,Individual,Manual,First Owner,6.0,Maruti
Hyundai Verna 1.6 SX,,434999.0,235000.0,Diesel,Individual,Manual,Second Owner,,Hyundai
Mercedes-Benz E-Class 280 CDI,2007.0,900000.0,76731.0,Diesel,Dealer,Automatic,First Owner,13.0,Mercedes-Benz
Maruti Swift ZDI,,685000.0,64000.0,Diesel,Dealer,Unknown,First Owner,,Maruti
Maruti Swift VDI BSIV,2014.0,540000.0,65000.0,Diesel,Dealer,Manual,First Owner,6.0,Maruti
Honda City i-VTEC CVT ZX,2018.0,1165000.0,13000.0,Petrol,Dealer,Unknown,Test Drive Car,2.0,Honda
Ford Ecosport 1.5 DV5 MT Titanium Optional,2014.0,610000.0,77000.0,Diesel,Dealer,Manual,First Owner,6.0,Ford
Hyundai EON Era,2011.0,254999.0,24000.0,Petrol,Dealer,Manual,First Owner,9.0,Hyundai
Nissan Micra Active XV,2014.0,280000.0,63840.0,Petrol,Dealer,Manual,First Owner,6.0,Nissan
Tata Tiago 1.2 Revotron XT,,370000.0,25000.0,Petrol,Individual,Manual,First Owner,,Tata
Tata New Safari DICOR 2.2 EX 4x2,2011.0,459999.0,76400.0,Diesel,Unknown,Manual,Second Owner,9.0,Tata
Maruti Zen LX,1998.0,42000.0,70000.0,Petrol,Individual,Manual,Third Owner,22.0,Maruti
Fiat Linea Active (Diesel),2011.0,190000.0,80000.0,Diesel,Individual,Manual,Third Owner,9.0,Fiat
Fiat Punto 1.4 Emotion,2010.0,165000.0,100000.0,Petrol,Individual,Manual,Fourth & Above Owner,10.0,Fiat
Ford EcoSport 1.5 Diesel Trend Plus BSIV,,710000.0,40000.0,Diesel,Individual,Manual,First Owner,,Ford
Unknown,2018.0,1200000.0,15000.0,Petrol,Unknown,Manual,First Owner,2.0,Unknown
Maruti Zen Estilo LXI BS IV,,229999.0,70000.0,Petrol,Individual,Manual,First Owner,,Maruti
Renault KWID RXT,2018.0,310000.0,15000.0,Petrol,Unknown,Manual,First Owner,2.0,Renault
Maruti Wagon R VXI BS IV,2015.0,320000.0,40000.0,Petrol,Individual,Manual,First Owner,5.0,Maruti
Maruti 800 AC,2006.0,100000.0,,Petrol,Unknown,Manual,First Owner,14.0,Maruti
Hyundai Verna CRDi,2009.0,160000.0,,Unknown,Individual,Manual,First Owner,11.0,Hyundai
Maruti 800 AC BSIII,2007.0,60000.0,52000.0,Petrol,Individual,Manual,First Owner,13.0,Maruti
Tata Indigo LS,2012.0,100000.0,200000.0,Unknown,Individual,Manual,Unknown,8.0,Tata
Chevrolet Beat Diesel LT,2016.0,350000.0,35000.0,Diesel,Individual,Manual,Second Owner,4.0,Chevrolet
Renault Duster 110PS Diesel RxZ AWD,2017.0,700000.0,60000.0,Diesel,Individual,Manual,First Owner,3.0,Renault
Maruti Alto K10 VXI,2017.0,300000.0,31489.0,Petrol,Individual,Manual,First Owner,3.0,Maruti
Unknown,2018.0,830000.0,,Diesel,Individual,Manual,First Owner,2.0,Unknown
Mahindra Quanto C6,2013.0,,110000.0,Diesel,Individual,Manual,First Owner,7.0,Mahindra
